ATTEMPT_INDEX	PARENT_V7_ORDINAL	CHECKPOINT_ROLE	DEPTH_DELTA	CHILD_U_OFFSET	CHILD_S_OFFSET	NODE_ID	CARRIER	STATUS	WORKER_RC	ELAPSED_MS	INPUT_SHA256	RUN_CHALLENGE	ATTEMPT_BINDING	STDOUT_SHA256	STDERR_SHA256	SUMMARY_SHA256	C1_ORIENTATION_UNRESOLVED	C2_HULL_ORIENTATION_UNRESOLVED	EVENT1_CHARTS_CERTIFIED	EVENT2_CHARTS_CERTIFIED	HOMOGENEOUS_COMPUTATION_VALID	CERTIFICATE_PASS	PROBE_PASS
39	23	MASKED_TARGET	4	1	3	U07-0000000097_S08-0000000163	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17410	181c6d8646a3e24ce83f6bac52abb6f23db1b7cdb6acae9df4bd490782c272ea	7c24627cef98819872882f508c450f9fce195856012753fc0d64e2c8b8ab5649	b866e22d5cc27c89a804d1f921507ca84d97a439164aac6af069f92b45f7da7d	a8044b36b7709d4260a9891a4a5862b9acb8a721eb2943e49677a9f6479980a2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
40	23	MASKED_TARGET	4	1	3	U07-0000000097_S08-0000000163	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16705	181c6d8646a3e24ce83f6bac52abb6f23db1b7cdb6acae9df4bd490782c272ea	7c24627cef98819872882f508c450f9fce195856012753fc0d64e2c8b8ab5649	53d0fbc377d1dec3e76d1cc23db0901188ac526fa25214f28ab7474a4b5de071	ab19a1392df057b007d957091d8b501f08d5a8d94e55755d6926a316effdea52	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
41	23	MASKED_TARGET	4	1	4	U07-0000000097_S08-0000000164	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17429	a1bc1903f68f83dd62901bafb2fb584ce8a01dce7ad569842f41e7d38a4c70ad	7a65e06df6054a1d8250049a662a8cfc9161773960f8be41b582e59290183514	7d0a2eafe9ade063182aa8a91814ebd0f0ea2f1b389a57d6debb9be2fca18dde	bcb2e6d3d0fca9d8bd667a403a7f7dfcbc723153b0ed55af996c6b2280c83828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
42	23	MASKED_TARGET	4	1	4	U07-0000000097_S08-0000000164	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16675	a1bc1903f68f83dd62901bafb2fb584ce8a01dce7ad569842f41e7d38a4c70ad	7a65e06df6054a1d8250049a662a8cfc9161773960f8be41b582e59290183514	7d203e70050c40bc19b425d397c5f2656971c8e3d9377fe99a51cc1f867ec1a8	f34cf20ecdbc08d9ad8df4b53b48ce57c6d1142b40061cb109f1389f463f603a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
43	23	MASKED_TARGET	4	1	5	U07-0000000097_S08-0000000165	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17361	eb03747cbd328f1dd66c93a4a337bb9fd46d2847345e5d95c848041158c2fcd1	a1523dc4f03393b936a4d1577439815dabf4cb92a00af57db924f2ffe48319b0	c58d878b106971b755f4b54c3c3b6c1c91bcbb8f634be3a16510146864e5ea5d	5fb5046003b949e3a0abdeb5253c956a94f63c541338f7ad4958353424297d82	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
44	23	MASKED_TARGET	4	1	5	U07-0000000097_S08-0000000165	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16695	eb03747cbd328f1dd66c93a4a337bb9fd46d2847345e5d95c848041158c2fcd1	a1523dc4f03393b936a4d1577439815dabf4cb92a00af57db924f2ffe48319b0	235657d89f72b627f99371231e6d0399cef4c99a71cbe041710761eef1e2abfc	8cf9bb758834037cabd288b6544df1b1485d741cc496d740ec8aaf4603655b3e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
45	23	MASKED_TARGET	4	1	6	U07-0000000097_S08-0000000166	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17424	fedf862c3377e8c2f951f5d7b25d297d4fe74e34efb76021bb97b589d52f5869	b8de8e5a88f4386f7759310c8008fbbdee2fee32477232b39edad9aba80212eb	919b48a29d843a4403f6440726bc12e26dcfa87aaf0a84ff42efd2d2b46f6320	e781d9c83a8e4eb92fb53a9aedf8cd40d0a6fa497c36d388f891c79a535eb453	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
46	23	MASKED_TARGET	4	1	6	U07-0000000097_S08-0000000166	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16682	fedf862c3377e8c2f951f5d7b25d297d4fe74e34efb76021bb97b589d52f5869	b8de8e5a88f4386f7759310c8008fbbdee2fee32477232b39edad9aba80212eb	99a9e4738b38c0c89ebc90811245a5ab13ae611ed96b6d3743ad70ac2234a18c	d202aa7183c487f05b24aefd92f4c5bd5a2adf8407fc63e3bff1b72e3d75af7d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
47	23	MASKED_TARGET	4	1	7	U07-0000000097_S08-0000000167	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17423	8eb80b77250ee49482c26f6275147cf6bc269880f2620487ebc532a72d74e7ec	18dafe1e0cfd33c1c02e92a8f5cd1674afc9fa0cac78cc6f371c8a0f723e5719	04b980b0a53adb9f56dd1a94815d431d6603882e2c3eec8f0e0bb54a6c4a0d02	d73b7e669f45aa6cde96d9c4033b0c8ccf69acb8ea5a9e60cad175286b0dd6b7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
48	23	MASKED_TARGET	4	1	7	U07-0000000097_S08-0000000167	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16757	8eb80b77250ee49482c26f6275147cf6bc269880f2620487ebc532a72d74e7ec	18dafe1e0cfd33c1c02e92a8f5cd1674afc9fa0cac78cc6f371c8a0f723e5719	4308eb4514dd41ed0ba0f1563d1cd92610d5a09ae49ba6556376a14679f50314	c0e6719b842c559c19558f38c5dfb5f1f0401f64a8a32d2080e88daded678c38	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
49	23	MASKED_TARGET	4	1	8	U07-0000000097_S08-0000000168	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17379	6f22781d6e447d735b856e550b8fa9b67839d1b5543e14b1df6ea6a3e8b97bec	c1a5c5ccb8215df22e9a02de9e9bebea6962915facae7715eb805d9ecc66312a	6f8d47576f109bb74d1a300adb3595cb8ea590f2d6768f5fe4b5ab38bb0a4822	57ddfc299a81d839a931c12914de7bb2552ff1a2dc13d260ccb2097873ebbc8a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
50	23	MASKED_TARGET	4	1	8	U07-0000000097_S08-0000000168	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16739	6f22781d6e447d735b856e550b8fa9b67839d1b5543e14b1df6ea6a3e8b97bec	c1a5c5ccb8215df22e9a02de9e9bebea6962915facae7715eb805d9ecc66312a	f97b9cb81add307b2ec429140b86ae726fd9e6241c08e9591a4c1e5c87bb6345	0df1de9123871f3e57e0a7cf1b67b01bcc9f6c699cafbd7df80dd61651c471f3	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
51	23	MASKED_TARGET	4	1	9	U07-0000000097_S08-0000000169	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17373	15e3f87886deac88c987853bf3af9247d72d68a72724bea7462f41b8f2cc2f28	6b5e7286640bd53a0ada60f52f8352c32af75d596fc9b3997f3a2b0745ba31e3	1fa884c5a981082057c427c119eb77a175dcda07113e67d2efc1febd79c081d3	ca55d7a0ab3775254bc3973dc7888a1752a7620c65245dfef7da769b0dc3a0e6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
52	23	MASKED_TARGET	4	1	9	U07-0000000097_S08-0000000169	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16730	15e3f87886deac88c987853bf3af9247d72d68a72724bea7462f41b8f2cc2f28	6b5e7286640bd53a0ada60f52f8352c32af75d596fc9b3997f3a2b0745ba31e3	f0fdb8c040afc5f01dcbef2e2b302dff5660da5b25c86d9da33cefb3be0324c6	aae414f248379481db615155e1adc19b06b798703d389da0c46cf154d2ee88d4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
53	23	MASKED_TARGET	4	1	10	U07-0000000097_S08-0000000170	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17379	7023cc6e17032400bb7362deb80576dfa3ceb497e6ec162e0c65b2d1daf11a32	91ee7857a5d1b08fdd5f91efc0751c7a2ac076b1b59f53b4c0dc3f15f967155d	315a1f5ff2237675caf2e3b427bb580050b2c32106a246e586d6ac16bf8d8c36	acf127a586cc933de730c4117b7d45ba5c0af0f56500919927544e364543aa6d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
54	23	MASKED_TARGET	4	1	10	U07-0000000097_S08-0000000170	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16674	7023cc6e17032400bb7362deb80576dfa3ceb497e6ec162e0c65b2d1daf11a32	91ee7857a5d1b08fdd5f91efc0751c7a2ac076b1b59f53b4c0dc3f15f967155d	66b34d80b165c609a85bf2a48c287c21731e6cb094bb944a79881a4165e41a67	8dc24cb541db39697dfe9d3b9d52b95481c0064f5c3bdcdf03b598abdcee1658	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
55	23	MASKED_TARGET	4	1	11	U07-0000000097_S08-0000000171	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17425	229b32321823d6f1745096e10e6e1208f13e90cf9082bada02d39f8b4b84c4f9	3a8fe95f8596b2492b00ec60345aea88b810ef881baebc6c9146e187d684a49f	045e976e506cba978661446fd2417550c4423b1d40ba2e0854f6e8b38aafa7f1	84dc42c312caa9c7370fd1428418046f2e5ef7404b132ab7f02727f601d3e4f5	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
56	23	MASKED_TARGET	4	1	11	U07-0000000097_S08-0000000171	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16671	229b32321823d6f1745096e10e6e1208f13e90cf9082bada02d39f8b4b84c4f9	3a8fe95f8596b2492b00ec60345aea88b810ef881baebc6c9146e187d684a49f	09b4906454b7b04480bfc9dd56d5bfb281bebfe69e8b501b932f0ea02a8b0229	018d9ff7a76f5601b6ee6da4f1f21c95feba96ef9adb9eec3a1820e33f6086da	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
57	23	MASKED_TARGET	4	1	12	U07-0000000097_S08-0000000172	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17366	1548d0dcfb3225284dfee84d4a4fce5d6dc9e2114dface3d9dc7331cf9c644bf	69b5b284509214bed2c49b6836e1a18e97566cdd6c3b44afda908f9b6058d96d	bc6704e44de4433cf71f7cab7e6f21af184dd3f4f2487ecc7e55b47af45ecdbc	bc5b5eb26342bd0758136a0c57b522eae234226a43669dd0ff4bc381ebd158cc	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
58	23	MASKED_TARGET	4	1	12	U07-0000000097_S08-0000000172	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16706	1548d0dcfb3225284dfee84d4a4fce5d6dc9e2114dface3d9dc7331cf9c644bf	69b5b284509214bed2c49b6836e1a18e97566cdd6c3b44afda908f9b6058d96d	548c3471b806b7c07859aa30ac3379e26ed3d588f6af97baa1b11b7e4841d4ce	0b9d15653b44fe16e7e5fe1b7cc7a949e78e25163e762a74bb49a9e98a81d1aa	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
59	23	MASKED_TARGET	4	1	13	U07-0000000097_S08-0000000173	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17427	07e2a5f7da1c1fee08629268590615a439c052202453bca65b719ccdbcbaf8db	6ad979c702f793243404fb3462e340e7a9a52fbed28380b37e5c22c09e6f1764	632a06d4e98aae3af5d58991d1878cad4e4588e07749c376d7df3f46cb0973f8	36ae839c049c4c65f9270193448926d73e93f53c96fe5f174922ea042f823de6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
60	23	MASKED_TARGET	4	1	13	U07-0000000097_S08-0000000173	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16700	07e2a5f7da1c1fee08629268590615a439c052202453bca65b719ccdbcbaf8db	6ad979c702f793243404fb3462e340e7a9a52fbed28380b37e5c22c09e6f1764	b36c52d2edb1ea16f6679516dfecfa133070d76d2b5b66c42679e11f0756e093	74e579245f0532980278a820b7c11c5477091d5d6ab0235d442338f037dd8459	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
61	23	MASKED_TARGET	4	1	14	U07-0000000097_S08-0000000174	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17411	82fe94784fdb24cd495f6dd15196f5445c6497a2da7c7525a981ab7f056c7725	baf05f418386c95dcce7f5014ff0bd4cfe8e2d8dde3f0b4f1eafc2ecb21ca1a5	f5d85dacfd16b649d86c68bfcc3b9b630a76db342d0c362df69c877f7045c7bb	f4ab0809ce86b143af6e07e51ce926187f2c47216774f9db3e6ed424bb5076c5	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
62	23	MASKED_TARGET	4	1	14	U07-0000000097_S08-0000000174	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16683	82fe94784fdb24cd495f6dd15196f5445c6497a2da7c7525a981ab7f056c7725	baf05f418386c95dcce7f5014ff0bd4cfe8e2d8dde3f0b4f1eafc2ecb21ca1a5	dddbf8f38d14319f9c71478792fb6bfebca927880ab7254f284018532508a1d2	0b8edddef72f74177d5fcad0f6a48b9abf2481b3577438de6e9f3ebc56a1b5da	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
63	23	MASKED_TARGET	4	1	15	U07-0000000097_S08-0000000175	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17411	b1ea74e67f578ab13ba2283d24d917d554d8d9a3de5312c367a8e0c7c88de3e1	f696b64288826735cfeba70c3f8c0dcdd9699be14db03cc3cac29c5a469ef925	8cf3eff08c7c84f9cf852a3a349357639a9a94968198d09a52d20713db2626a6	8ac56954f52b6240e484e05a058813bfc691a341e5e0335c1f81de2f326f100c	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
64	23	MASKED_TARGET	4	1	15	U07-0000000097_S08-0000000175	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16791	b1ea74e67f578ab13ba2283d24d917d554d8d9a3de5312c367a8e0c7c88de3e1	f696b64288826735cfeba70c3f8c0dcdd9699be14db03cc3cac29c5a469ef925	14bae8d0fe58b4e226eb9265fc9ddf5c25c59f1ca2f4725e19a20d1fa50a6db7	c4adf153df497846a2efbdf1243afef64e11bb82a533466941e30877d9f7525a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
65	23	MASKED_TARGET	4	2	0	U07-0000000098_S08-0000000160	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17365	513bf580b0321451ae7dda3078673118ca285d43a617906398e2db480b8a9c96	bf34a1b884e8f4cd4e1db660da1bff31a84ca9c2b024c5f9ca9a77395c0780bc	69ca35ce458b2510c0cb429f2d6f1dd4b265a9bddc4bd58733c958b15b12c2a6	5a215e470f37d9901ceee264d0ae04be0faf04fef5f4edede04f8b7c43c48ba7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
66	23	MASKED_TARGET	4	2	0	U07-0000000098_S08-0000000160	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16655	513bf580b0321451ae7dda3078673118ca285d43a617906398e2db480b8a9c96	bf34a1b884e8f4cd4e1db660da1bff31a84ca9c2b024c5f9ca9a77395c0780bc	0967a9c21fff2974c040311a1fd7137550e8ae2701f6630ed736fc9b8aa8938a	98a2e435dd9531714619f2041f8e3343ab5b6888d79f913968fc3f007d8239fc	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
67	23	MASKED_TARGET	4	2	1	U07-0000000098_S08-0000000161	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17450	9de0d33e559fa52b5ae0098f1ebb03d4a1c429497e816aec1b1b5e5f6065ca22	7d58398cfff087324111a62fdd5eec5f983bdc17acaf8219d62b5cef0dc5cee8	3c74f283799c54ad46fff41e01e5d937a663fcaf6672d1035fbbcc8df158c90e	33e7fca36cb4172ae40b0b7a1fde79eaa33c433cd4529b4c3901b9ab8d1391d9	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
68	23	MASKED_TARGET	4	2	1	U07-0000000098_S08-0000000161	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16683	9de0d33e559fa52b5ae0098f1ebb03d4a1c429497e816aec1b1b5e5f6065ca22	7d58398cfff087324111a62fdd5eec5f983bdc17acaf8219d62b5cef0dc5cee8	cbec33a37da99c9f7402886540b5251b547fc727b21e29b99efcca2aed1647b4	945766c1576cf7d7ba6fd66c4e908c4f13b815e71abe58e7d123dec9be76e6f7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
69	23	MASKED_TARGET	4	2	2	U07-0000000098_S08-0000000162	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17410	c4ff9d19b07a4ff20b91b95f05830ca3246e03a1f73b09f5f31df760788acdda	b3301230701985337ec276cfaf54a7a2917bf206844a7da12ea5f2cc5dadfa90	6705afc22293462b4a0cdcc11cfb63860e33d45250fbc6ab4f60e7290347ceab	fbfc427d380dca51f5aaebe91374ca821a7416c35f4cc05d469b3288179fe9ab	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
70	23	MASKED_TARGET	4	2	2	U07-0000000098_S08-0000000162	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16747	c4ff9d19b07a4ff20b91b95f05830ca3246e03a1f73b09f5f31df760788acdda	b3301230701985337ec276cfaf54a7a2917bf206844a7da12ea5f2cc5dadfa90	b7a3e1f328d29d8dfa0c7aa87673b067e4aeecd036518230791b4aca99fa0b1f	36b36da1bf17c01a0e7608899b1115e5efdfd7c0237b2acaff95ed08d86e3a80	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
71	23	MASKED_TARGET	4	2	3	U07-0000000098_S08-0000000163	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17369	257a1a3326ff84f7c07401e0f69ae2cab992683a281f6b604121b07ba8333f9c	140e7b47ebc7037e5046f4ad8aeebee60402bd428d7918012bfa71b64630ef3a	e444a2a8aeb44b2411e4ca81e9d71163fbe2a0b2121b07bafd14cf2992e11b43	32fe20799fd39420ef3402fab1c5b5dc143edc91aae4b56693d95dece3723d3e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
72	23	MASKED_TARGET	4	2	3	U07-0000000098_S08-0000000163	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16704	257a1a3326ff84f7c07401e0f69ae2cab992683a281f6b604121b07ba8333f9c	140e7b47ebc7037e5046f4ad8aeebee60402bd428d7918012bfa71b64630ef3a	d3c65ca1275ebc1c87b19c7f87df6af8b8707f640cc38eb918deef9bc35152b8	38e6dac0b93163bb375edb7b08d1509d087e694cfffd24bbc22aaa97b6bfc482	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
73	23	MASKED_TARGET	4	2	4	U07-0000000098_S08-0000000164	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17369	5b7eb8ec659ee4e30cb8a78084e76e6033eb008ef7e956b26a3c72389e814187	467dd464bbb6140a20b2b900defae82aa23275b8a02a720ef1983da58fd1d82a	b2884ff28a16ccdc1d7f17207d6c27a82b669786e8eb77830c3f078254b02f68	6d1e0cc0025a033851bf40824d7e8701d302ce7838b2ea5162cfbf033db627fb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
74	23	MASKED_TARGET	4	2	4	U07-0000000098_S08-0000000164	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16698	5b7eb8ec659ee4e30cb8a78084e76e6033eb008ef7e956b26a3c72389e814187	467dd464bbb6140a20b2b900defae82aa23275b8a02a720ef1983da58fd1d82a	711b71efc3d73a4997b603dccdf0f4d03da72cbbe5c849f377278a8a78cfedfe	c6bf3f06b124af98f1d3317b3ad21b8cee5ca2a2384f1a88b4e653444c918eff	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
75	23	MASKED_TARGET	4	2	5	U07-0000000098_S08-0000000165	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17377	835b4782172351454a274e6309e9457b0459b62d276e64a34db01e81758c0644	690a5084a6e85a615192517221ee627f69c87ac47ccf04e9afd8a915bbb677ae	9ddeb061bc415ad18c6f6b2348f3024ca6b1cf4dfd6a52e4d0362237fc25c8ce	e93884a6104790d5946f07330d30e50c2e233a51c8f9f905fb1eb591069dd164	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
76	23	MASKED_TARGET	4	2	5	U07-0000000098_S08-0000000165	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16681	835b4782172351454a274e6309e9457b0459b62d276e64a34db01e81758c0644	690a5084a6e85a615192517221ee627f69c87ac47ccf04e9afd8a915bbb677ae	4b05a07cebfc0f17f8884b0d375f61cb124e34c5637d95ebd469ca86bb6055f9	1f1d6dfccfaa59f468923c8ca865e50f222887733a7bdc0cc8a7eca781b5838a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
77	23	MASKED_TARGET	4	2	6	U07-0000000098_S08-0000000166	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17427	f11689d329769cea8d69158289ab78e29b9019879435831fe111f009f7ab3d33	2aa0e22cdac713d3d2e519f23906946d1c16db7a93dd34b51070654d1914646a	99755dbc88e4812dc73d3ab75da552dce9bed814c8fc2326cee771bf3eabb252	78a3dc4c024f56549b012b1e883a8848af1f7863f20d4b490c40dc0742a3a2b8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
78	23	MASKED_TARGET	4	2	6	U07-0000000098_S08-0000000166	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16677	f11689d329769cea8d69158289ab78e29b9019879435831fe111f009f7ab3d33	2aa0e22cdac713d3d2e519f23906946d1c16db7a93dd34b51070654d1914646a	b473aa585f273b9f199ff89f3b5111e2b55faa9cb8c5230ff4dd0f9babd50287	c8a0d6ceaa2283393c26c8e5deba52d05c5ccef4c2c4c4329c0da52af4e92369	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
