path	rc	class	elapsed_s	primary_import	tag
tests/run-pass/lorenz_taylor2_remainder_imported.sio	0	PASS	5	systems::ball_fixed	known-failure: imported systems::ball_fixed Taylor-2 remainder API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_taylor2_response_envelope_imported.sio	0	PASS	6	systems::ball_fixed	known-failure: imported systems::ball_fixed Taylor-2 response-envelope API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_taylor2_step_policy_imported.sio	0	PASS	5	systems::ball_fixed	known-failure: imported systems::ball_fixed Taylor-2 step-policy API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_taylor2_step_request_imported.sio	0	PASS	5	systems::ball_fixed	known-failure: imported systems::ball_fixed Taylor-2 step-request API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_taylor2_step_schedule_imported.sio	0	PASS	5	systems::ball_fixed	known-failure: imported systems::ball_fixed Taylor-2 step-schedule API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lrat_binary_resolution_imported.sio	0	PASS	1	theorem::lrat	known-failure: imported theorem::lrat binary-resolution runtime currently depends on the array-backed LRAT module path, which still exits 139 in Madaros native lowering
tests/run-pass/lrat_chain_imported.sio	0	PASS	1	theorem::lrat	known-failure: imported theorem::lrat proof-chain runtime currently depends on the array-backed LRAT module path, which still exits 139 in Madaros native lowering
tests/run-pass/lrat_deletion_lifecycle_receipt_imported.sio	0	PASS	1	theorem::lrat	known-failure: imported theorem::lrat deletion-lifecycle receipt checks, but current array-backed LRAT module path exits 139 in Madaros native lowering
tests/run-pass/lrat_frat_elaboration_imported.sio	0	PASS	0	theorem::lrat	known-failure: imported theorem::lrat FRAT envelope path checks, but current array-backed imported/native lowering exits 139 at runtime
tests/run-pass/pb_cardinality_bridge_imported.sio	0	PASS	1	theorem::pb	known-failure: imported theorem::pb bridge runtime currently exits 139 in Madaros imported/native lowering; module check and self-contained gate cover the PB logic
tests/run-pass/pb_highwidth_microkernel_imported.sio	0	PASS	1	theorem::pb_highwidth_microkernel	known-failure: imported theorem::pb_highwidth_microkernel API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/pb_kernel_trace_propagation_imported.sio	1	FAIL1	1	theorem::pb	known-failure: imported theorem::pb kernel-trace API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/pb_row_chain_imported.sio	0	PASS	1	theorem::pb	known-failure: imported theorem::pb row-chain runtime currently exits 139 in Madaros imported/native lowering; module check and self-contained gate cover the PB logic
tests/run-pass/private_evidence_envelope_imported.sio	0	PASS	1	safety::private_evidence_envelope	known-failure: imported safety::private_evidence_envelope API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/proof_checker_family_matrix_imported.sio	0	PASS	1	safety::proof_checker_family_matrix	known-failure: imported safety::proof_checker_family_matrix API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/proof_checker_microkernel_suite_imported.sio	0	PASS	1	safety::proof_checker_microkernel_suite	known-failure: imported proof-checker microkernel APIs typecheck, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/runtime_abi_gate_blocker_imported.sio	0	PASS	1	safety::runtime_abi_gate_blocker	known-failure: imported safety::runtime_abi_gate_blocker API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/runtime_abi_gate_blocker_query_envelope_imported.sio	0	PASS	1	safety::runtime_abi_gate_blocker_query_envelope	known-failure: imported systems::runtime_abi_gate_blocker_query_envelope API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/sat_rup_microkernel_imported.sio	0	PASS	1	theorem::sat_rup_microkernel	known-failure: imported theorem::sat_rup_microkernel API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/smt_alethe_micro_reconstruction_imported.sio	0	PASS	2	theorem::smt	known-failure: imported theorem::smt Alethe-micro path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/smt_assumption_core_imported.sio	0	PASS	2	theorem::smt	known-failure: imported theorem::smt assumption/core path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/smt_farkas_microkernel_imported.sio	0	PASS	1	theorem::smt_farkas_microkernel	known-failure: imported theorem::smt_farkas_microkernel API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_lorenz_i256_cover_child1_obligation_seed_v168_imported.sio	1	FAIL1	40	theorem::portfolio	known-failure: imported theorem::portfolio v168 cover-child1 obligation-seed compiles and runs; receipt fingerprint mismatches (main returns 1). Not 139; not a token/source-ceiling failure
tests/run-pass/solver_proof_profile_dispatch_envelope_imported.sio	9	OTHER	0	theorem::solver_proof_profile	known-failure: imported systems::solver_proof_profile_dispatch_envelope API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_proof_profile_imported.sio	0	PASS	1	theorem::solver_proof_profile	known-failure: imported theorem::solver_proof_profile API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/test_qflra_exact.sio	0	PASS	1	theorem::qflra_exact	known-failure: imported rational/QF_LRA runtime currently exits 139 in Madaros native lowering; check-mode passes and qflra_farkas_checker_tiny covers executable Farkas proof-kernel evidence
