path	family	version	bytes	known_failure	block_reason	path_class	kf_note
tests/run-pass/solver_portfolio_proof_trace_interop_v40_imported.sio	proof_trace_interop	40	1800	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio proof-trace interop v40 API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_sat_frat_elaboration_v25_imported.sio	sat_frat_elaboration	25	2578	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio v25 FRAT elaboration path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_smt_alethe_micro_reconstruction_v42_imported.sio	smt_alethe_micro_reconstruction	42	1803	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio SMT Alethe-micro v42 API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_smt_external_proof_v18_imported.sio	smt_external_proof	18	2475	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio v18 SMT external proof path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_sota_alignment_v39_imported.sio	sota_alignment	39	1848	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio SOTA-alignment v39 API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_v16_acceptance_from_counts_imported.sio	v16_acceptance_from_counts	16	987	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio acceptance-from-counts path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_v16_acceptance_from_entries_imported.sio	v16_acceptance_from_entries	16	4844	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio acceptance-from-entries path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_v16_acceptance_receipt_imported.sio	v16_acceptance_receipt	16	811	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio acceptance receipt path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_v16_audit_receipt_imported.sio	v16_audit_receipt	16	1576	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio audit receipt path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_v16_checker_family_coverage_imported.sio	v16_checker_family_coverage	16	1139	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio checker-family coverage path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_v16_coverage_imported.sio	v16_coverage	16	945	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio coverage path checks, but current Madaros imported/native lowering exits 139 at runtime
