mid	mouse_id	human_id	conf
2340	937	527	0.3333
2341	938	705	0.5000
2342	938	631	0.3333
2343	938	1970	0.3333
2344	939	205	0.5000
2345	939	119	0.3333
2346	939	159	0.3333
2347	940	3019	1.0000
2348	940	205	0.5000
2349	940	159	0.3333
2350	942	2930	0.5000
2351	942	2934	0.5000
2352	943	2934	1.0000
2353	943	2579	0.6667
2354	943	2837	0.5000
2355	944	1297	0.4000
2356	944	1239	0.3333
2357	944	1469	0.3333
2358	945	1297	0.6667
2359	946	1297	0.5000
2360	946	1398	0.3333
2361	947	206	0.5000
2362	947	1429	0.5000
2363	948	206	0.5000
2364	949	206	0.5000
2365	950	206	0.5000
2366	951	206	0.5000
2367	952	1239	0.4000
2368	952	1469	0.4000
2369	952	1905	0.4000
2370	953	1900	0.6667
2371	953	2818	0.5000
2372	953	206	0.3333
2373	954	1398	0.4000
2374	954	206	0.3333
2375	955	206	0.3333
2376	956	206	0.3333
2377	957	206	0.3333
2378	958	2347	1.0000
2379	959	1175	1.0000
2380	959	2861	0.8000
2381	959	1174	0.6000
2382	960	2861	1.0000
2383	960	1175	0.8000
2384	960	2850	0.6667
2385	961	1175	0.8000
2386	961	2861	0.6667
2387	961	1174	0.5000
2388	962	2862	1.0000
2389	962	554	0.6667
2390	962	1095	0.5000
2391	963	554	0.5000
2392	963	1095	0.4000
2393	963	2862	0.4000
2394	964	936	0.6667
2395	965	936	0.4000
2396	966	3017	1.0000
2397	966	998	0.5000
2398	967	936	0.4000
2399	967	1384	0.3333
2400	967	1612	0.3333
2401	968	936	0.5000
2402	969	936	0.4000
2403	969	809	0.3333
2404	969	811	0.3333
2405	970	936	0.4000
2406	970	1612	0.3333
2407	970	1644	0.3333
2408	971	936	0.4000
2409	971	809	0.3333
2410	971	811	0.3333
2411	972	936	0.5000
2412	973	1957	1.0000
2413	973	404	0.3333
2414	973	481	0.3333
2415	974	481	0.3333
2416	974	936	0.3333
2417	974	1951	0.3333
2418	976	205	0.5000
2419	976	159	0.3333
2420	976	463	0.3333
2421	977	114	0.5000
2422	977	115	0.3333
2423	977	116	0.3333
2424	979	1328	0.6667
2425	979	2929	0.5000
2426	979	1865	0.4000
2427	980	2057	0.6667
2428	980	2932	0.5000
2429	980	2976	0.4000
2430	981	1174	1.0000
2431	981	2850	0.8000
2432	981	1175	0.6000
2433	982	2850	1.0000
2434	982	1174	0.8000
2435	982	2861	0.6667
2436	983	1174	0.8000
2437	983	2850	0.6667
2438	983	1175	0.5000
2439	984	2851	1.0000
2440	984	548	0.5000
2441	984	1440	0.5000
2442	985	114	0.5000
2443	985	115	0.3333
2444	985	116	0.3333
2445	987	1328	0.6667
2446	987	2929	0.5000
2447	987	1865	0.4000
2448	988	2057	0.6667
2449	988	2932	0.5000
2450	988	2976	0.4000
2451	989	494	0.4000
2452	989	207	0.3333
2453	989	873	0.3333
2454	991	2816	0.6000
2455	991	2819	0.6000
2456	991	1239	0.4000
2457	992	1398	0.5000
2458	992	2816	0.5000
2459	992	2819	0.5000
2460	993	2816	0.5000
2461	993	2819	0.5000
2462	993	2820	0.5000
2463	994	2818	0.7500
2464	994	2816	0.6000
2465	994	2819	0.6000
2466	995	2819	1.0000
2467	995	2816	0.6000
2468	995	384	0.4000
2469	996	207	0.3333
2470	996	683	0.3333
2471	997	207	0.3333
2472	997	683	0.3333
2473	998	207	0.3333
2474	998	683	0.3333
2475	999	207	0.3333
2476	999	683	0.3333
2477	1000	207	0.3333
2478	1000	683	0.3333
2479	1001	207	0.3333
2480	1001	683	0.3333
2481	1002	207	0.3333
2482	1002	683	0.3333
2483	1003	207	0.3333
2484	1003	683	0.3333
2485	1004	207	0.3333
2486	1004	683	0.3333
2487	1005	207	0.3333
2488	1005	683	0.3333
2489	1006	1746	0.5000
2490	1006	1739	0.4000
2491	1006	2553	0.4000
2492	1007	1853	0.5000
2493	1007	2554	0.4000
2494	1008	556	0.6667
2495	1010	1195	0.6667
2496	1010	1312	0.5000
2497	1011	643	0.5000
2498	1011	1312	0.5000
2499	1011	1316	0.4000
2500	1012	615	0.5000
2501	1015	720	0.3333
2502	1016	212	0.3333
2503	1016	215	0.3333
2504	1016	527	0.3333
2505	1018	212	0.3333
2506	1018	215	0.3333
2507	1018	527	0.3333
2508	1020	616	0.6667
2509	1023	2402	0.5000
2510	1024	2402	0.5000
2511	1025	527	0.6667
2512	1025	1903	0.4000
2513	1025	1936	0.3333
2514	1026	1903	0.6000
2515	1026	527	0.5000
2516	1026	643	0.4000
2517	1027	527	0.5000
2518	1027	2128	0.5000
2519	1027	1903	0.3333
2520	1029	541	0.6667
2521	1029	1746	0.5000
2522	1029	1853	0.5000
2523	1031	1032	0.3333
2524	1032	3023	1.0000
2525	1032	212	0.3333
2526	1032	215	0.3333
2527	1033	1316	0.6667
2528	1033	643	0.5000
2529	1033	1903	0.4286
2530	1035	212	0.3333
2531	1035	215	0.3333
2532	1035	527	0.3333
2533	1036	616	0.6667
2534	1037	1600	0.3333
2535	1039	643	0.3333
2536	1039	1312	0.3333
2537	1041	1853	0.3333
2538	1042	1853	0.4000
2539	1042	2554	0.3333
2540	1044	1746	0.5000
2541	1044	1739	0.4000
2542	1044	2553	0.4000
2543	1045	1853	1.0000
2544	1045	541	0.6667
2545	1045	1746	0.5000
2546	1047	555	1.0000
2547	1047	212	0.3333
2548	1047	215	0.3333
2549	1049	1937	1.0000
2550	1049	742	0.6667
2551	1049	1936	0.3333
2552	1050	1938	0.4286
2553	1050	2128	0.4286
2554	1050	527	0.4000
2555	1051	2296	1.0000
2556	1051	541	0.6667
2557	1051	1746	0.5000
2558	1052	3017	0.5000
2559	1053	607	0.3333
2560	1053	1261	0.3333
2561	1054	527	0.5000
2562	1054	1936	0.5000
2563	1054	1903	0.3333
2564	1055	114	0.5000
2565	1055	115	0.3333
2566	1055	116	0.3333
2567	1057	1328	0.6667
2568	1057	2929	0.5000
2569	1057	1865	0.4000
2570	1058	2057	0.6667
2571	1058	2932	0.5000
2572	1058	2976	0.4000
2573	1059	406	0.3333
2574	1059	450	0.3333
2575	1059	909	0.3333
2576	1060	212	0.3333
2577	1060	215	0.3333
2578	1060	527	0.3333
2579	1061	214	0.5000
2580	1062	214	0.5000
2581	1063	214	0.5000
2582	1064	1600	0.3333
2583	1065	2383	0.3333
2584	1066	212	0.3333
2585	1066	215	0.3333
2586	1066	527	0.3333
2587	1069	212	0.3333
2588	1069	215	0.3333
2589	1069	527	0.3333
2590	1070	614	0.6667
2591	1071	212	0.3333
2592	1071	215	0.3333
2593	1071	527	0.3333
2594	1073	443	0.3333
2595	1074	443	0.3333
2596	1077	443	0.3333
2597	1078	443	0.3333
2598	1081	443	0.3333
2599	1083	2560	0.4000
2600	1084	391	0.6667
2601	1084	226	0.3333
2602	1085	944	0.6667
2603	1085	628	0.5000
2604	1085	226	0.3333
2605	1086	426	0.4000
2606	1086	944	0.4000
2607	1086	628	0.3333
2608	1087	628	0.6000
2609	1087	513	0.4000
2610	1087	944	0.4000
2611	1088	438	0.6667
2612	1088	615	0.5000
2613	1088	226	0.3333
2614	1089	438	0.3333
2615	1090	447	0.6667
2616	1090	226	0.3333
2617	1091	456	0.6667
2618	1091	226	0.3333
2619	1092	480	0.6667
2620	1092	226	0.3333
2621	1093	481	0.6667
2622	1093	226	0.3333
2623	1094	483	0.6667
2624	1094	226	0.3333
2625	1095	934	0.5000
2626	1095	482	0.3333
2627	1095	483	0.3333
2628	1096	482	0.3333
2629	1096	483	0.3333
2630	1096	1964	0.3333
2631	1097	526	0.6667
2632	1097	1903	0.4000
2633	1097	226	0.3333
2634	1098	526	0.4000
2635	1099	526	0.4000
2636	1100	526	0.4000
2637	1100	1585	0.3333
2638	1100	2382	0.3333
2639	1101	526	0.4000
2640	1101	1962	0.4000
2641	1102	528	0.6667
2642	1102	226	0.3333
2643	1103	532	0.6667
2644	1103	1316	0.4000
2645	1103	226	0.3333
2646	1106	688	0.6667
2647	1106	226	0.3333
2648	1107	423	0.4000
2649	1107	688	0.4000
2650	1108	540	0.4000
2651	1108	688	0.4000
2652	1109	1508	0.3333
2653	1109	2579	0.3333
2654	1110	114	1.0000
2655	1110	115	0.5000
2656	1110	116	0.5000
2657	1111	1029	0.3333
2658	1111	1030	0.3333
2659	1111	1328	0.3333
2660	1112	1328	1.0000
2661	1112	2929	0.6667
2662	1112	1865	0.5000
2663	1113	2057	1.0000
2664	1113	2932	0.6667
2665	1113	2976	0.5000
2666	1114	2727	0.8000
2667	1114	2726	0.6667
2668	1114	224	0.5000
2669	1115	224	0.5000
2670	1115	2727	0.5000
2671	1115	2726	0.4286
2672	1116	1314	1.0000
2673	1116	1734	0.6000
2674	1116	2549	0.6000
2675	1117	224	0.5000
2676	1117	609	0.4000
2677	1117	611	0.4000
2678	1118	1314	0.6000
2679	1118	224	0.5000
2680	1118	609	0.4000
2681	1119	224	0.5000
2682	1119	2964	0.5000
2683	1119	609	0.4000
2684	1120	224	0.5000
2685	1120	609	0.4000
2686	1120	611	0.4000
2687	1121	374	1.0000
2688	1121	214	0.3333
2689	1121	2351	0.3333
2690	1122	224	0.5000
2691	1122	609	0.4000
2692	1122	611	0.4000
2693	1123	224	0.5000
2694	1123	609	0.4000
2695	1123	611	0.4000
2696	1124	609	0.6000
2697	1124	2727	0.4286
2698	1124	224	0.4000
2699	1125	1314	0.5000
2700	1125	224	0.4000
2701	1125	609	0.3333
2702	1126	2293	0.6000
2703	1126	1734	0.5000
2704	1126	224	0.4000
2705	1127	116	0.6667
2706	1127	224	0.6667
2707	1127	609	0.5000
2708	1128	2974	0.6000
2709	1128	2975	0.6000
2710	1128	2976	0.6000
2711	1129	2975	1.0000
2712	1129	2976	0.6000
2713	1129	224	0.5000
2714	1130	2976	1.0000
2715	1130	2975	0.6000
2716	1130	224	0.5000
2717	1131	2549	1.0000
2718	1131	1314	0.6000
2719	1131	1734	0.6000
2720	1132	2579	1.0000
2721	1132	2837	0.6667
2722	1132	2931	0.6667
2723	1133	443	0.5000
2724	1133	111	0.3333
2725	1133	227	0.3333
2726	1134	705	0.5000
2727	1134	631	0.3333
2728	1134	1970	0.3333
2729	1135	3121	1.0000
2730	1135	639	0.6667
2731	1135	2961	0.5000
2732	1136	639	0.6667
2733	1136	2961	0.5000
2734	1136	3052	0.5000
2735	1137	3120	1.0000
2736	1137	3028	0.7500
2737	1137	639	0.6667
2738	1138	3028	1.0000
2739	1138	3120	0.7500
2740	1138	639	0.5000
2741	1139	3120	0.7500
2742	1139	3028	0.6000
2743	1139	639	0.5000
2744	1140	639	0.6667
2745	1140	2961	0.5000
2746	1140	3052	0.5000
2747	1141	3016	1.0000
2748	1141	443	0.5000
2749	1141	227	0.3333
2750	1142	226	0.5000
2751	1142	391	0.3333
2752	1142	423	0.3333
2753	1143	226	0.3333
2754	1144	639	0.6667
2755	1144	2961	0.5000
2756	1144	3052	0.5000
2757	1145	3053	1.0000
2758	1145	639	0.6667
2759	1145	2961	0.5000
2760	1146	3052	1.0000
2761	1146	639	0.6667
2762	1146	2961	0.5000
2763	1147	532	0.5000
2764	1147	1316	0.3333
2765	1147	3116	0.3333
2766	1148	532	0.4000
2767	1149	532	0.4000
2768	1149	2202	0.3333
2769	1150	443	0.5000
2770	1150	28	0.3333
2771	1150	227	0.3333
2772	1151	443	0.3333
2773	1152	443	0.3333
2774	1153	443	0.3333
2775	1154	443	0.5000
2776	1154	227	0.3333
2777	1154	444	0.3333
2778	1155	443	0.5000
2779	1155	227	0.3333
2780	1155	444	0.3333
2781	1156	3118	1.0000
2782	1156	443	0.5000
2783	1156	29	0.3333
2784	1157	639	0.6667
2785	1157	2961	0.5000
2786	1157	3052	0.5000
2787	1158	225	0.7500
2788	1158	2603	0.6000
2789	1158	477	0.5000
2790	1159	3051	1.0000
2791	1159	639	0.5000
2792	1159	1637	0.4000
2793	1160	3117	1.0000
2794	1160	3116	0.6000
2795	1160	1808	0.5000
2796	1161	3116	0.6000
2797	1161	3117	0.6000
2798	1162	3116	1.0000
2799	1162	3117	0.6000
2800	1162	636	0.3333
2801	1163	3115	1.0000
2802	1163	226	0.5000
2803	1163	391	0.3333
2804	1164	3114	1.0000
2805	1164	226	0.5000
2806	1164	391	0.3333
2807	1165	3113	1.0000
2808	1165	226	0.5000
2809	1165	391	0.3333
2810	1166	3112	1.0000
2811	1166	226	0.5000
2812	1166	391	0.3333
2813	1167	3111	1.0000
2814	1167	226	0.5000
2815	1167	391	0.3333
2816	1168	3110	1.0000
2817	1168	226	0.5000
2818	1168	391	0.3333
2819	1169	3109	1.0000
2820	1169	226	0.5000
2821	1169	391	0.3333
2822	1170	3108	1.0000
2823	1170	226	0.5000
2824	1170	391	0.3333
2825	1171	3107	1.0000
2826	1171	226	0.5000
2827	1171	391	0.3333
2828	1172	3115	0.6667
2829	1172	3116	0.4000
2830	1172	3117	0.4000
2831	1173	1628	0.6667
2832	1173	3116	0.4000
2833	1173	3117	0.4000
2834	1174	3111	0.6667
2835	1174	3116	0.4000
2836	1174	3117	0.4000
2837	1175	3109	0.6667
2838	1175	3116	0.4000
2839	1175	3117	0.4000
2840	1176	513	0.5000
2841	1176	512	0.4000
2842	1176	628	0.4000
2843	1177	408	1.0000
2844	1177	407	0.3333
2845	1177	420	0.3333
2846	1178	3106	1.0000
2847	1178	408	0.3333
2848	1178	420	0.3333
2849	1179	1898	1.0000
2850	1182	2562	0.3333
2851	1183	540	0.3333
2852	1183	541	0.3333
2853	1183	1028	0.3333
2854	1184	653	0.5000
2855	1184	49	0.3333
2856	1184	123	0.3333
2857	1185	960	0.3333
2858	1185	1707	0.3333
2859	1186	1608	0.5000
2860	1186	157	0.3333
2861	1186	434	0.3333
2862	1187	832	1.0000
2863	1187	472	0.5000
2864	1187	1076	0.4000
2865	1188	1718	0.5000
2866	1189	724	0.5000
2867	1189	90	0.3333
2868	1189	91	0.3333
2869	1190	2298	0.6667
2870	1190	705	0.5000
2871	1190	631	0.3333
2872	1191	734	0.3333
2873	1191	1067	0.3333
2874	1191	1712	0.3333
2875	1192	1127	0.3333
2876	1192	1161	0.3333
2877	1192	1185	0.3333
2878	1195	1927	0.3333
2879	1196	2437	1.0000
2880	1196	472	0.5000
2881	1196	233	0.3333
2882	1197	1861	1.0000
2883	1197	472	0.5000
2884	1197	233	0.3333
2885	1198	1832	1.0000
2886	1198	923	0.5000
2887	1198	2218	0.5000
2888	1199	434	0.5000
2889	1199	2218	0.5000
2890	1199	566	0.3333
2891	1200	1833	1.0000
2892	1200	923	0.5000
2893	1200	2535	0.5000
2894	1201	434	0.5000
2895	1201	2535	0.5000
2896	1201	566	0.3333
2897	1202	2445	0.3333
2898	1204	2241	0.6667
2899	1204	2108	0.5000
2900	1204	2394	0.5000
2901	1205	2241	0.6667
2902	1205	2108	0.5000
2903	1205	2394	0.5000
2904	1206	2108	1.0000
2905	1206	2241	0.6667
2906	1206	2394	0.5000
2907	1207	1261	0.3333
2908	1207	1262	0.3333
2909	1208	2242	0.6667
2910	1208	653	0.3333
2911	1209	2242	0.6667
2912	1209	653	0.3333
2913	1210	2242	0.6667
2914	1210	2108	0.5000
2915	1210	653	0.3333
2916	1211	1576	1.0000
2917	1212	1838	1.0000
2918	1213	2314	1.0000
2919	1214	1361	0.3333
2920	1215	405	0.5000
2921	1215	1092	0.4000
2922	1216	2313	0.5000
2923	1217	2445	1.0000
2924	1217	1129	0.6667
2925	1218	913	0.3333
2926	1219	241	0.5000
2927	1219	253	0.3333
2928	1219	431	0.3333
2929	1220	2905	1.0000
2930	1220	434	0.5000
2931	1220	253	0.3333
2932	1221	253	0.3333
2933	1221	2905	0.3333
2934	1222	405	0.6667
2935	1222	1092	0.5000
2936	1222	196	0.3333
2937	1223	136	0.5000
2938	1223	58	0.3333
2939	1223	1037	0.3333
2940	1224	724	0.5000
2941	1224	90	0.3333
2942	1224	91	0.3333
2943	1225	733	0.5000
2944	1225	197	0.3333
2945	1225	345	0.3333
2946	1226	733	0.3333
2947	1227	733	0.3333
2948	1227	3013	0.3333
2949	1227	3015	0.3333
2950	1228	226	0.5000
2951	1228	391	0.3333
2952	1228	423	0.3333
2953	1229	2939	1.0000
2954	1229	157	0.5000
2955	1229	230	0.5000
2956	1230	250	0.6000
2957	1231	250	0.6000
2958	1232	839	0.3333
2959	1233	405	0.6667
2960	1233	1092	0.5000
2961	1233	196	0.3333
2962	1234	1179	1.0000
2963	1234	434	0.5000
2964	1234	111	0.3333
2965	1235	111	0.3333
2966	1235	425	0.3333
2967	1235	779	0.3333
2968	1237	405	0.6667
2969	1237	1092	0.5000
2970	1237	196	0.3333
2971	1238	431	1.0000
2972	1238	241	0.5000
2973	1238	425	0.3333
2974	1239	638	1.0000
2975	1239	434	0.5000
2976	1239	425	0.3333
2977	1240	425	0.3333
2978	1240	431	0.3333
2979	1240	638	0.3333
2980	1241	425	1.0000
2981	1241	431	0.3333
2982	1241	638	0.3333
2983	1243	863	0.5000
2984	1243	14	0.3333
2985	1243	106	0.3333
2986	1244	434	0.3333
2987	1244	863	0.3333
2988	1245	1859	1.0000
2989	1245	863	0.5000
2990	1245	14	0.3333
2991	1246	405	0.6667
2992	1246	1092	0.5000
2993	1246	196	0.3333
2994	1247	2940	1.0000
2995	1247	2846	0.7500
2996	1247	137	0.6667
2997	1248	2846	1.0000
2998	1248	2940	0.7500
2999	1248	137	0.5000
3000	1249	2940	0.7500
3001	1249	2846	0.6000
3002	1249	137	0.5000
3003	1250	3148	1.0000
3004	1251	226	0.5000
3005	1251	437	0.5000
3006	1251	391	0.3333
3007	1252	3025	1.0000
3008	1252	230	0.5000
3009	1252	437	0.5000
3010	1253	437	0.3333
3011	1254	3031	1.0000
3012	1254	1849	0.4000
3013	1254	724	0.3333
3014	1255	1621	0.3333
3015	1255	1673	0.3333
3016	1255	1922	0.3333
3017	1256	437	0.3333
3018	1257	2943	1.0000
3019	1257	2958	0.3333
3020	1258	2948	1.0000
3021	1258	437	0.5000
3022	1258	465	0.3333
3023	1259	2958	1.0000
3024	1259	2943	0.3333
3025	1260	618	1.0000
3026	1260	107	0.5000
3027	1260	619	0.3333
3028	1261	618	0.3333
3029	1261	1157	0.3333
3030	1261	1177	0.3333
3031	1262	2949	1.0000
3032	1262	437	0.5000
3033	1262	397	0.3333
3034	1263	199	0.5000
3035	1263	692	0.4000
3036	1263	2543	0.4000
3037	1264	1180	1.0000
3038	1264	733	0.5000
3039	1264	111	0.3333
3040	1265	199	0.5000
3041	1265	692	0.4000
3042	1265	2543	0.4000
3043	1266	728	0.5000
3044	1266	2796	0.5000
3045	1266	2898	0.4000
3046	1267	3104	1.0000
3047	1267	3277	0.5000
3048	1268	404	1.0000
3049	1268	1957	0.3333
3050	1268	1965	0.3333
3051	1269	3103	1.0000
3052	1269	733	0.5000
3053	1269	197	0.3333
3054	1270	1394	0.5000
3055	1270	1589	0.5000
3056	1270	1656	0.5000
3057	1271	1589	0.7500
3058	1271	1394	0.4000
3059	1271	1596	0.4000
3060	1272	2387	0.7500
3061	1272	1394	0.4000
3062	1272	1589	0.4000
3063	1273	1596	0.5000
3064	1273	1740	0.5000
3065	1273	1852	0.5000
3066	1274	1596	0.7500
3067	1274	1589	0.4000
3068	1274	1740	0.4000
3069	1275	1740	0.7500
3070	1275	1596	0.4000
3071	1275	1852	0.4000
3072	1276	1852	0.7500
3073	1276	1596	0.4000
3074	1276	1740	0.4000
3075	1277	2393	0.7500
3076	1277	1596	0.4000
3077	1277	1740	0.4000
3078	1279	2516	0.6667
3079	1281	865	1.0000
3080	1281	839	0.3333
3081	1281	2572	0.3333
3082	1282	461	0.5000
3083	1282	733	0.5000
3084	1282	197	0.3333
3085	1284	2291	0.6667
3086	1284	935	0.5000
3087	1284	740	0.3333
3088	1285	405	0.6667
3089	1285	1092	0.5000
3090	1285	196	0.3333
3091	1286	226	0.5000
3092	1286	461	0.5000
3093	1286	391	0.3333
3094	1287	2146	1.0000
3095	1288	472	0.5000
3096	1288	233	0.3333
3097	1288	253	0.3333
3098	1289	1705	1.0000
3099	1289	112	0.3333
3100	1289	1082	0.3333
3101	1290	653	0.5000
3102	1290	49	0.3333
3103	1290	112	0.3333
3104	1291	112	1.0000
3105	1291	863	0.5000
3106	1291	14	0.3333
3107	1292	112	0.6667
3108	1292	434	0.3333
3109	1292	863	0.3333
3110	1293	1707	1.0000
3111	1293	112	0.3333
3112	1293	960	0.3333
3113	1294	1923	1.0000
3114	1294	653	0.5000
3115	1294	49	0.3333
3116	1295	1770	1.0000
3117	1295	466	0.3333
3118	1295	602	0.3333
3119	1296	2340	0.6667
3120	1296	434	0.5000
3121	1296	466	0.3333
3122	1297	1001	0.5000
3123	1297	1006	0.5000
3124	1297	2340	0.5000
3125	1298	2340	0.5000
3126	1298	434	0.3333
3127	1299	1771	1.0000
3128	1299	466	0.3333
3129	1299	1196	0.3333
3130	1300	110	0.5000
3131	1300	420	0.3333
3132	1300	1157	0.3333
3133	1301	923	1.0000
3134	1301	1830	0.5000
3135	1301	1831	0.5000
3136	1302	922	0.5000
3137	1303	2925	0.6667
3138	1303	1981	0.4000
3139	1303	109	0.3333
3140	1305	1469	0.7500
3141	1305	813	0.5000
3142	1305	2925	0.5000
3143	1306	1611	0.7500
3144	1306	1981	0.6000
3145	1306	2925	0.5000
3146	1307	1612	0.7500
3147	1307	2925	0.5000
3148	1307	1611	0.4000
3149	1309	2925	0.5000
3150	1309	360	0.4000
3151	1309	2526	0.4000
3152	1310	1981	1.0000
3153	1310	2925	0.5000
3154	1310	1611	0.4000
3155	1311	1982	0.7500
3156	1311	1981	0.6000
3157	1311	2925	0.5000
3158	1312	405	0.6667
3159	1312	1092	0.5000
3160	1312	109	0.3333
3161	1313	109	0.5000
3162	1313	1067	0.3333
3163	1313	1712	0.3333
3164	1314	2925	1.0000
3165	1314	109	0.5000
3166	1314	1981	0.5000
3167	1315	4	0.3333
3168	1315	65	0.3333
3169	1315	1376	0.3333
3170	1316	434	0.3333
3171	1317	335	0.3333
3172	1318	251	0.3333
3173	1318	757	0.3333
3174	1318	1655	0.3333
3175	1319	2872	1.0000
3176	1319	2873	0.7500
3177	1319	187	0.6667
3178	1320	2872	0.7500
3179	1320	2873	0.6000
3180	1320	187	0.5000
3181	1321	2873	1.0000
3182	1321	2872	0.7500
3183	1321	187	0.5000
3184	1322	705	0.3333
3185	1324	421	1.0000
3186	1325	504	1.0000
3187	1326	514	1.0000
3188	1327	3037	1.0000
3189	1330	945	1.0000
3190	1331	1572	1.0000
3191	1332	1683	1.0000
3192	1333	1902	0.5000
3193	1334	573	0.5000
3194	1336	577	0.5000
3195	1337	574	0.5000
3196	1338	578	0.5000
3197	1339	414	0.6667
3198	1339	129	0.3333
3199	1340	414	0.6667
3200	1340	129	0.3333
3201	1343	1125	1.0000
3202	1344	1924	0.5000
3203	1345	517	0.5000
3204	1345	3187	0.4000
3205	1346	3102	1.0000
3206	1347	1268	0.3333
3207	1348	1268	0.3333
3208	1348	1632	0.3333
3209	1348	2591	0.3333
3210	1349	554	0.3333
3211	1349	1268	0.3333
3212	1349	1737	0.3333
3213	1350	1265	0.5000
3214	1351	455	1.0000
3215	1351	1531	0.5000
3216	1351	1926	0.5000
3217	1352	499	0.5000
3218	1353	529	1.0000
3219	1354	441	1.0000
3220	1354	1529	0.5000
3221	1355	442	1.0000
3222	1355	1530	0.5000
3223	1356	521	1.0000
3224	1356	1532	0.5000
3225	1357	3029	1.0000
3226	1357	1358	0.6667
3227	1357	1796	0.6667
3228	1358	1796	0.6667
3229	1358	3029	0.5000
3230	1358	129	0.3333
3231	1359	3101	1.0000
3232	1359	3096	0.6000
3233	1359	3097	0.6000
3234	1360	3100	1.0000
3235	1360	3095	0.6000
3236	1360	3097	0.6000
3237	1361	3099	1.0000
3238	1361	3094	0.6000
3239	1361	3097	0.6000
3240	1362	3098	1.0000
3241	1362	3093	0.6000
3242	1362	3097	0.6000
3243	1363	3097	1.0000
3244	1363	3092	0.6000
3245	1363	3098	0.6000
3246	1364	3096	1.0000
3247	1364	3092	0.6000
3248	1364	3093	0.6000
3249	1365	3095	1.0000
3250	1365	3092	0.6000
3251	1365	3093	0.6000
3252	1366	3094	1.0000
3253	1366	3092	0.6000
3254	1366	3093	0.6000
3255	1367	3093	1.0000
3256	1367	3092	0.6000
3257	1367	3094	0.6000
3258	1368	3092	1.0000
3259	1368	3093	0.6000
3260	1368	3094	0.6000
3261	1369	2023	1.0000
3262	1370	2254	1.0000
3263	1370	129	0.5000
3264	1370	193	0.3333
3265	1371	743	0.5000
3266	1371	2254	0.5000
3267	1371	1267	0.4000
3268	1372	2254	0.5000
3269	1372	580	0.4000
3270	1372	3091	0.4000
3271	1373	2254	0.6667
3272	1373	129	0.3333
3273	1374	2254	0.6667
3274	1374	129	0.3333
3275	1375	3088	1.0000
3276	1375	919	0.6667
3277	1375	3077	0.6667
3278	1376	3083	1.0000
3279	1376	3127	0.7500
3280	1376	3082	0.6000
3281	1377	3084	1.0000
3282	1377	3128	0.7500
3283	1377	3081	0.6000
3284	1378	3085	1.0000
3285	1378	3129	0.7500
3286	1378	3080	0.6000
3287	1379	3086	1.0000
3288	1379	3130	0.7500
3289	1379	3079	0.6000
3290	1380	3087	1.0000
3291	1380	3131	0.7500
3292	1380	3078	0.6000
3293	1381	919	0.6667
3294	1381	3077	0.6667
3295	1381	581	0.5000
3296	1382	3090	1.0000
3297	1382	919	0.6667
3298	1382	3077	0.6667
3299	1383	582	1.0000
3300	1383	3089	1.0000
3301	1383	579	0.6667
3302	1384	3082	1.0000
3303	1384	3122	0.7500
3304	1384	3078	0.6000
3305	1385	3081	1.0000
3306	1385	3123	0.7500
3307	1385	3078	0.6000
3308	1386	3080	1.0000
3309	1386	3124	0.7500
3310	1386	3078	0.6000
3311	1387	3079	1.0000
3312	1387	3125	0.7500
3313	1387	3078	0.6000
3314	1388	3078	1.0000
3315	1388	3126	0.7500
3316	1388	3079	0.6000
3317	1389	581	1.0000
3318	1389	579	0.6667
3319	1389	3076	0.6667
3320	1390	580	1.0000
3321	1390	3091	1.0000
3322	1390	579	0.6667
3323	1391	3022	1.0000
3324	1391	1031	0.3333
3325	1391	1238	0.3333
3326	1392	503	0.5000
3327	1392	2945	0.3333
3328	1392	3034	0.3333
3329	1393	503	0.5000
3330	1393	2945	0.3333
3331	1393	3034	0.3333
3332	1394	503	0.5000
3333	1394	2945	0.3333
3334	1394	3034	0.3333
3335	1395	503	0.5000
3336	1395	2945	0.3333
3337	1395	3034	0.3333
3338	1396	3075	1.0000
3339	1396	503	0.5000
3340	1396	2945	0.3333
3341	1397	3071	1.0000
3342	1397	503	0.5000
3343	1397	2945	0.3333
3344	1398	3070	1.0000
3345	1398	503	0.5000
3346	1398	2945	0.3333
3347	1399	3069	1.0000
3348	1399	503	0.5000
3349	1399	2945	0.3333
3350	1400	3068	1.0000
3351	1400	503	0.5000
3352	1400	2945	0.3333
3353	1401	3067	1.0000
3354	1401	503	0.5000
3355	1401	2945	0.3333
3356	1402	3066	1.0000
3357	1402	503	0.5000
3358	1402	2945	0.3333
3359	1403	3065	1.0000
3360	1403	503	0.5000
3361	1403	2945	0.3333
3362	1404	3064	1.0000
3363	1404	503	0.5000
3364	1404	2945	0.3333
3365	1405	3074	1.0000
3366	1405	503	0.5000
3367	1405	2945	0.3333
3368	1406	3073	1.0000
3369	1406	503	0.5000
3370	1406	2945	0.3333
3371	1407	3072	1.0000
3372	1407	503	0.5000
3373	1407	2945	0.3333
3374	1408	503	0.5000
3375	1408	2945	0.3333
3376	1408	3034	0.3333
3377	1409	503	0.3333
3378	1410	3034	1.0000
3379	1410	182	0.5000
3380	1410	503	0.5000
3381	1411	3035	1.0000
3382	1411	503	0.5000
3383	1411	2255	0.3333
